loan_id,age,annual_income,employment_length,home_ownership,credit_score,num_credit_lines,delinquencies_2yrs,credit_utilization,inquiries_6months,loan_purpose,loan_amount,offered_rate,offer_accepted,default
4053,45,23000,3-5 years,RENT,641,7,0,13.7,0,major_purchase,11500,0.12017021837218816,0,NA
4054,33,50000,1-2 years,RENT,654,6,0,32.4,1,debt_consolidation,25000,0.09196851572289234,1,0
4055,18,78000,6-10 years,MORTGAGE,647,6,1,37.3,0,small_business,26000,0.14987725245735695,0,NA
4056,43,29000,< 1 year,MORTGAGE,638,4,1,34.8,2,small_business,14000,0.1471626131083663,0,NA
4057,21,27000,1-2 years,RENT,698,10,0,24.4,0,debt_consolidation,13500,0.09924250819603664,1,0
4058,24,19000,< 1 year,OWN,649,6,1,32.6,1,home_improvement,4000,0.18126994972563867,0,NA
4059,45,48000,< 1 year,RENT,668,6,0,25.4,0,debt_consolidation,24000,0.09,1,0
4060,47,27000,6-10 years,MORTGAGE,660,6,0,61.9,1,debt_consolidation,13500,0.12150036170439922,1,0
4061,33,29000,10+ years,MORTGAGE,670,11,0,47,0,credit_card,14500,0.11781331102016315,0,NA
4062,18,36000,3-5 years,MORTGAGE,705,9,1,56.1,3,home_improvement,18000,0.13,1,1
4063,18,48000,< 1 year,MORTGAGE,751,5,0,14.3,0,debt_consolidation,18000,0.0608553384926352,1,1
4064,21,59000,6-10 years,RENT,724,7,1,52.5,1,home_improvement,29000,0.05258734960022238,1,1
4065,30,29000,6-10 years,RENT,767,11,0,90.8,0,credit_card,8000,0.0859074138453401,1,0
4066,26,44000,6-10 years,MORTGAGE,635,9,1,33.2,1,debt_consolidation,22000,0.17494791843839286,0,NA
4067,42,89000,3-5 years,RENT,714,4,0,64.6,1,debt_consolidation,3000,0.09221264767322432,1,0
4068,28,70000,6-10 years,MORTGAGE,666,13,0,32.6,0,debt_consolidation,27000,0.09567997660262632,1,0
4069,44,224000,10+ years,RENT,649,9,2,46.2,2,major_purchase,14000,0.1606947587732953,0,NA
4070,52,30000,3-5 years,MORTGAGE,657,15,0,66,0,home_improvement,9000,0.13,1,1
4071,33,52000,3-5 years,RENT,673,7,0,14.6,1,home_improvement,26000,0.13,0,NA
4072,22,47000,1-2 years,MORTGAGE,712,9,0,35.5,3,debt_consolidation,18000,0.13,0,NA
4073,24,158000,1-2 years,MORTGAGE,711,8,0,40.4,1,major_purchase,39000,0.1123590748067292,0,NA
4074,47,36000,< 1 year,MORTGAGE,650,9,0,19.1,2,home_improvement,18000,0.13,1,0
4075,19,32000,6-10 years,MORTGAGE,756,11,0,52.8,2,credit_card,16000,0.05388091257461109,1,0
4076,57,84000,3-5 years,OWN,657,9,1,20.6,0,major_purchase,10000,0.13,0,NA
4077,41,101000,3-5 years,RENT,733,9,1,24.3,2,major_purchase,24000,0.02,1,0
4078,49,88000,3-5 years,RENT,745,6,0,9.2,0,debt_consolidation,24000,0.09699593894927029,1,0
4079,29,27000,1-2 years,MORTGAGE,742,6,1,38.7,1,debt_consolidation,4000,0.1,1,0
4080,30,40000,1-2 years,RENT,718,8,1,55.7,1,major_purchase,20000,0.10579167975757497,1,0
4081,43,211000,< 1 year,RENT,674,11,0,42.2,0,home_improvement,36000,0.09,1,1
4082,36,16000,< 1 year,MORTGAGE,754,7,1,5.9,0,major_purchase,8000,0.0643311188673265,1,1
4083,45,147000,3-5 years,RENT,618,7,0,24.6,1,debt_consolidation,18000,0.12,0,NA
4084,36,80000,3-5 years,MORTGAGE,652,14,1,30.2,0,debt_consolidation,10000,0.12641122029870336,0,NA
4085,36,34000,1-2 years,MORTGAGE,618,8,0,37.9,2,debt_consolidation,9000,0.16823464725904885,0,NA
4086,59,41000,3-5 years,RENT,594,9,0,40.2,1,small_business,3000,0.12131658648722055,0,NA
4087,44,27000,10+ years,MORTGAGE,724,6,1,41,1,debt_consolidation,11000,0.09653952574678881,1,1
4088,18,39000,6-10 years,RENT,578,6,0,46.8,1,car,5000,0.17327205721442973,0,NA
4089,47,62000,6-10 years,RENT,572,10,0,28.3,1,debt_consolidation,30000,0.12,0,NA
4090,30,73000,6-10 years,RENT,746,13,0,14.5,0,home_improvement,21000,0.1,1,0
4091,38,15000,3-5 years,RENT,678,11,1,26.6,1,medical,7500,0.13,0,NA
4092,54,40000,1-2 years,RENT,702,7,2,30.6,2,small_business,6000,0.10962411920767236,1,1
4093,58,40000,< 1 year,MORTGAGE,698,7,0,69.1,2,small_business,8000,0.09,1,1
4094,18,32000,< 1 year,MORTGAGE,733,10,0,39.8,1,major_purchase,4000,0.1,1,1
4095,20,80000,6-10 years,RENT,588,11,1,65,1,small_business,11000,0.1743597503549183,0,NA
4096,43,95000,< 1 year,MORTGAGE,630,10,0,22.3,4,debt_consolidation,34000,0.17758536365826968,0,NA
4097,30,71000,1-2 years,MORTGAGE,757,9,1,18.8,0,credit_card,5000,0.062013710258471605,1,0
4098,32,29000,3-5 years,MORTGAGE,678,10,0,42.7,0,debt_consolidation,6000,0.09,1,0
4099,53,51000,1-2 years,RENT,723,4,0,29.6,0,debt_consolidation,8000,0.1,1,0
4100,32,69000,6-10 years,MORTGAGE,713,7,0,44.5,1,debt_consolidation,20000,0.10327409861290816,1,0
4101,24,63000,6-10 years,RENT,725,9,1,32.1,1,small_business,28000,0.0868355892161605,1,0
4102,34,23000,1-2 years,RENT,690,10,0,5.3,0,credit_card,11500,0.09429832868778826,1,0
4103,47,42000,< 1 year,MORTGAGE,630,10,0,34.4,2,debt_consolidation,3000,0.12,0,NA
4104,41,32000,< 1 year,OWN,674,7,0,74.7,2,small_business,16000,0.09215136982751887,1,1
4105,47,50000,1-2 years,RENT,647,10,0,26.5,2,credit_card,12000,0.1348934426654466,1,0
4106,18,48000,1-2 years,RENT,669,7,2,35.8,1,home_improvement,14000,0.10487290654282024,1,0
4107,39,28000,6-10 years,MORTGAGE,613,11,0,47,0,credit_card,14000,0.15568964256905624,1,1
4108,46,198000,6-10 years,RENT,693,7,0,31.7,2,debt_consolidation,32000,0.09330786282285797,0,NA
4109,55,114000,6-10 years,MORTGAGE,786,7,0,14.7,0,home_improvement,29000,0.03325414570175066,1,0
4110,18,106000,10+ years,RENT,642,7,0,24.8,0,home_improvement,16000,0.12,0,NA
4111,29,20000,< 1 year,RENT,697,6,0,67.2,0,debt_consolidation,10000,0.12261832401513882,1,1
4112,48,89000,3-5 years,MORTGAGE,701,4,0,37.2,2,home_improvement,21000,0.09651886095070691,1,0
4113,44,37000,10+ years,OWN,705,7,0,8.6,2,car,5000,0.09,1,0
4114,42,51000,1-2 years,MORTGAGE,643,6,1,28.3,3,credit_card,25500,0.12,1,1
4115,19,10000,10+ years,RENT,665,10,0,51.2,1,debt_consolidation,5000,0.09,1,0
4116,34,41000,6-10 years,MORTGAGE,672,11,1,13,0,credit_card,14000,0.10410818017269195,0,NA
4117,18,67000,3-5 years,MORTGAGE,690,5,1,48.1,1,major_purchase,2000,0.0973680992489741,1,0
4118,38,14000,< 1 year,RENT,520,9,0,14.3,1,major_purchase,7000,0.12,1,1
4119,26,48000,< 1 year,RENT,776,8,1,50.6,0,debt_consolidation,24000,0.05890743052852303,1,0
4120,21,37000,6-10 years,RENT,660,8,0,36.4,1,small_business,18500,0.1018763865164632,1,0
4121,40,149000,1-2 years,RENT,736,8,1,77.7,1,small_business,40000,0.09659032880432357,1,1
4122,60,45000,1-2 years,RENT,614,12,0,69.8,0,small_business,22500,0.14632854951500696,1,0
4123,19,39000,1-2 years,RENT,676,7,1,21.6,1,credit_card,4000,0.10983423839504797,1,0
4124,28,59000,< 1 year,RENT,593,4,1,71.1,2,small_business,22000,0.14919585685703535,1,0
4125,36,27000,< 1 year,RENT,672,8,1,49.6,1,debt_consolidation,13500,0.13,1,0
4126,30,62000,3-5 years,MORTGAGE,617,11,1,37.7,1,small_business,31000,0.13693421647633688,1,0
4127,25,59000,6-10 years,RENT,802,11,0,51.6,1,car,29000,0.05498342172899082,1,0
4128,45,15000,3-5 years,RENT,591,4,1,18.1,0,credit_card,7500,0.13710715272496232,1,0
4129,26,42000,1-2 years,MORTGAGE,660,11,2,22.4,1,home_improvement,15000,0.13,1,0
4130,36,35000,< 1 year,MORTGAGE,620,5,0,10.7,0,medical,17500,0.1261424678769062,1,1
4131,50,37000,10+ years,RENT,574,9,1,28.5,1,home_improvement,18500,0.20710987143213613,0,NA
4132,42,33000,3-5 years,MORTGAGE,752,8,2,46.9,0,debt_consolidation,6000,0.04342353323131202,1,1
4133,19,108000,< 1 year,RENT,674,1,2,38.2,3,debt_consolidation,7000,0.10183677709712674,1,0
4134,54,34000,1-2 years,MORTGAGE,677,7,0,33.2,0,small_business,5000,0.09955299447059399,1,0
4135,44,71000,< 1 year,MORTGAGE,699,9,0,28.1,0,debt_consolidation,30000,0.11456634392503204,0,NA
4136,41,97000,3-5 years,RENT,722,10,0,57,0,major_purchase,6000,0.1,0,NA
4137,36,33000,6-10 years,MORTGAGE,631,10,0,26.7,0,debt_consolidation,12000,0.12,1,0
4138,28,44000,6-10 years,MORTGAGE,637,3,0,12.2,0,small_business,10000,0.16126523175707913,0,NA
4139,28,14000,6-10 years,OTHER,693,6,0,18.5,1,home_improvement,7000,0.13,1,0
4140,27,59000,3-5 years,RENT,621,10,0,17.2,0,major_purchase,4000,0.12,0,NA
4141,21,27000,3-5 years,MORTGAGE,584,7,1,55.4,0,home_improvement,13500,0.14672428354864947,1,0
4142,44,83000,3-5 years,MORTGAGE,604,11,1,44.5,1,medical,24000,0.1479688183050203,1,0
4143,22,59000,3-5 years,RENT,674,8,0,42,2,major_purchase,29500,0.10152570035946712,1,0
4144,43,69000,1-2 years,RENT,748,16,0,33,0,home_improvement,23000,0.03847844259785896,1,0
4145,28,83000,3-5 years,MORTGAGE,653,12,0,44.8,0,home_improvement,13000,0.10520853237947961,1,0
4146,48,46000,6-10 years,RENT,699,11,0,35.3,1,home_improvement,1000,0.1250765911690962,0,NA
4147,50,55000,< 1 year,MORTGAGE,669,15,0,26.4,1,debt_consolidation,27500,0.13,0,NA
4148,38,69000,3-5 years,MORTGAGE,749,8,1,30.9,0,major_purchase,2000,0.07678272070798628,1,0
4149,43,41000,1-2 years,MORTGAGE,639,13,0,37,0,debt_consolidation,4000,0.12,0,NA
4150,41,35000,3-5 years,RENT,553,11,1,38,1,debt_consolidation,17500,0.1320459656566276,0,NA
4151,21,81000,1-2 years,MORTGAGE,622,7,0,34.6,0,home_improvement,30000,0.1721624278861153,1,0
4152,48,50000,10+ years,MORTGAGE,765,12,0,15,0,credit_card,2000,0.06504430575797522,1,0
4153,47,77000,6-10 years,RENT,822,8,1,30.2,1,credit_card,11000,0.1,1,0
4154,27,62000,3-5 years,RENT,690,9,0,82.4,0,debt_consolidation,1000,0.13,1,0
4155,26,37000,3-5 years,RENT,613,12,0,9.6,0,credit_card,4000,0.12045813595967994,0,NA
4156,42,46000,1-2 years,OWN,739,6,0,28.8,2,debt_consolidation,23000,0.08325804051603149,1,0
4157,25,60000,3-5 years,RENT,707,6,0,29.8,2,credit_card,3000,0.09,1,0
4158,40,46000,< 1 year,MORTGAGE,800,6,0,14,0,home_improvement,23000,0.1,0,NA
4159,46,36000,6-10 years,RENT,603,6,2,45.6,1,credit_card,18000,0.12182353032145965,1,0
4160,35,19000,3-5 years,RENT,785,9,0,12,0,debt_consolidation,9500,0.055168161804121804,1,1
4161,36,82000,1-2 years,OWN,740,11,2,45.3,2,debt_consolidation,12000,0.02446730163587702,1,1
4162,30,29000,1-2 years,MORTGAGE,719,6,0,70.6,0,home_improvement,14500,0.09640145116197332,1,0
4163,34,38000,3-5 years,MORTGAGE,673,9,0,13.4,1,major_purchase,9000,0.09431211650877322,1,0
4164,31,40000,< 1 year,RENT,674,6,0,31.5,1,debt_consolidation,20000,0.09364624377711818,1,1
4165,68,63000,< 1 year,RENT,737,8,0,55.9,0,car,7000,0.1,1,0
4166,45,46000,3-5 years,RENT,623,10,0,54.3,2,major_purchase,23000,0.15279833147541727,1,1
4167,52,39000,3-5 years,MORTGAGE,605,12,1,18.6,1,debt_consolidation,12000,0.16357386718107914,0,NA
4168,32,31000,3-5 years,MORTGAGE,673,6,0,22.8,2,home_improvement,15500,0.13,1,1
4169,36,76000,1-2 years,MORTGAGE,764,6,0,34.5,0,debt_consolidation,37000,0.1,0,NA
4170,71,52000,3-5 years,MORTGAGE,677,7,1,34.5,1,credit_card,3000,0.10729001818290043,0,NA
4171,28,218000,< 1 year,MORTGAGE,712,8,0,57,1,debt_consolidation,13000,0.09093629757230644,1,0
4172,30,15000,6-10 years,RENT,692,9,2,42.6,1,credit_card,7500,0.11452429353618329,1,0
4173,36,129000,10+ years,OWN,726,8,2,64.6,3,credit_card,10000,0.06513685525782978,1,0
4174,51,30000,10+ years,RENT,658,11,0,45.6,0,debt_consolidation,15000,0.09630129370994374,1,0
4175,18,42000,6-10 years,MORTGAGE,717,8,0,68.2,0,debt_consolidation,4000,0.09,1,1
4176,63,76000,6-10 years,MORTGAGE,679,9,0,9.6,1,debt_consolidation,12000,0.09,1,0
4177,25,72000,6-10 years,RENT,609,9,0,35.6,2,debt_consolidation,35000,0.1561919140068051,0,NA
4178,23,58000,6-10 years,MORTGAGE,710,6,0,74.9,0,car,24000,0.09,1,0
4179,34,39000,10+ years,RENT,779,5,1,57.9,0,debt_consolidation,9000,0.05586999303080073,1,0
4180,46,34000,1-2 years,MORTGAGE,760,8,0,49.2,2,debt_consolidation,10000,0.0764385236336852,1,0
4181,28,261000,6-10 years,MORTGAGE,725,11,0,49.6,1,home_improvement,10000,0.090009021171914,1,0
4182,18,8000,6-10 years,RENT,628,12,0,39.2,0,credit_card,4000,0.1296923648410804,1,0
4183,32,61000,3-5 years,MORTGAGE,623,4,0,2.9,0,credit_card,28000,0.12,0,NA
4184,42,63000,3-5 years,MORTGAGE,699,10,0,40.7,1,debt_consolidation,21000,0.1132770188778216,1,0
4185,48,47000,1-2 years,MORTGAGE,608,10,0,33.3,3,other,23500,0.16250473053941117,1,0
4186,52,54000,6-10 years,RENT,588,6,0,35.7,2,home_improvement,13000,0.14033128217817104,1,0
4187,33,62000,3-5 years,RENT,749,10,0,31.5,2,credit_card,18000,0.02,1,1
4188,56,59000,3-5 years,MORTGAGE,786,8,0,17.9,0,debt_consolidation,10000,0.05862348161902928,1,0
4189,52,64000,< 1 year,RENT,694,6,0,30.1,0,debt_consolidation,32000,0.09,1,0
4190,32,152000,1-2 years,RENT,664,8,1,66.6,3,credit_card,5000,0.09,1,0
4191,49,23000,6-10 years,MORTGAGE,642,8,0,33.2,1,small_business,11500,0.19624866424568288,0,NA
4192,51,47000,6-10 years,RENT,644,13,1,36.5,1,home_improvement,23500,0.13644536419548633,1,0
4193,21,40000,1-2 years,RENT,599,7,0,14.3,0,debt_consolidation,12000,0.1489518643918373,1,1
4194,56,54000,10+ years,RENT,649,6,0,58,1,debt_consolidation,26000,0.23462677217132355,0,NA
4195,37,48000,< 1 year,MORTGAGE,783,14,1,45.6,1,other,24000,0.05702342285600283,1,0
4196,44,25000,1-2 years,RENT,784,10,0,72.5,1,other,12500,0.06922662298401693,1,0
4197,37,39000,1-2 years,MORTGAGE,764,7,0,22.3,1,credit_card,19500,0.08553890200518462,1,0
4198,30,57000,6-10 years,MORTGAGE,673,9,1,29,1,debt_consolidation,28500,0.13,0,NA
4199,56,47000,3-5 years,MORTGAGE,737,8,0,50.7,0,debt_consolidation,3000,0.09089934773953283,1,0
4200,54,70000,3-5 years,MORTGAGE,769,9,0,59,2,credit_card,24000,0.07342734965411749,1,0
4201,25,76000,3-5 years,RENT,763,5,0,44.1,1,credit_card,20000,0.0896071636381062,1,0
4202,38,36000,6-10 years,RENT,646,9,1,44.5,1,major_purchase,18000,0.166378320500295,1,1
4203,44,29000,3-5 years,MORTGAGE,746,8,0,60.8,0,home_improvement,6000,0.08494186600903815,1,1
4204,18,38000,10+ years,MORTGAGE,589,10,0,41.8,0,debt_consolidation,4000,0.15621282676591625,0,NA
4205,33,42000,6-10 years,MORTGAGE,631,10,0,44.3,1,credit_card,21000,0.12170600418270049,1,0
4206,44,22000,1-2 years,MORTGAGE,703,8,0,33.2,1,medical,11000,0.13,1,1
4207,34,21000,< 1 year,MORTGAGE,716,7,0,10,2,debt_consolidation,10500,0.13,0,NA
4208,18,25000,3-5 years,MORTGAGE,679,4,1,58.6,1,medical,12500,0.09,1,0
4209,20,92000,3-5 years,RENT,618,5,0,15.9,0,major_purchase,13000,0.13167377769520622,0,NA
4210,27,73000,3-5 years,RENT,776,11,0,58.2,1,home_improvement,5000,0.1,1,0
4211,40,84000,3-5 years,RENT,727,11,0,57.9,0,debt_consolidation,16000,0.1,0,NA
4212,18,38000,3-5 years,MORTGAGE,615,8,1,23.1,1,credit_card,19000,0.21800860892223542,0,NA
4213,44,27000,1-2 years,RENT,654,7,0,20,0,home_improvement,13500,0.12619375724308873,1,0
4214,51,55000,10+ years,RENT,642,14,0,56.8,2,debt_consolidation,27500,0.12,0,NA
4215,31,101000,6-10 years,MORTGAGE,632,11,0,23.3,2,debt_consolidation,37000,0.13008510395733275,0,NA
4216,49,42000,1-2 years,MORTGAGE,703,9,0,30.8,1,credit_card,17000,0.13,0,NA
4217,50,60000,1-2 years,MORTGAGE,674,12,0,48.4,0,debt_consolidation,13000,0.13,1,0
4218,38,57000,6-10 years,OWN,661,10,1,47,0,credit_card,28500,0.13,1,0
4219,34,83000,< 1 year,RENT,731,7,0,27.7,0,home_improvement,11000,0.1,0,NA
4220,36,41000,6-10 years,MORTGAGE,668,8,0,40.8,1,debt_consolidation,20500,0.1010393089323687,1,1
4221,18,58000,< 1 year,MORTGAGE,735,12,0,34,2,home_improvement,26000,0.03443548211704642,1,1
4222,45,36000,3-5 years,OWN,711,9,0,10.7,0,other,7000,0.13,0,NA
4223,42,67000,6-10 years,MORTGAGE,682,6,0,48.6,0,car,18000,0.09,1,1
4224,36,31000,< 1 year,MORTGAGE,672,8,1,33.2,0,home_improvement,15500,0.09,1,1
4225,18,52000,10+ years,RENT,682,9,1,26.6,0,home_improvement,26000,0.09271771458529804,1,0
4226,42,103000,3-5 years,RENT,551,10,0,9.3,1,other,3000,0.1738349627405119,0,NA
4227,45,45000,1-2 years,RENT,731,11,0,48.1,1,car,22500,0.08847000651923882,1,0
4228,28,180000,10+ years,MORTGAGE,732,9,1,41.2,2,debt_consolidation,38000,0.05926006321355462,1,0
4229,50,41000,< 1 year,MORTGAGE,723,10,1,79.7,1,debt_consolidation,20500,0.08141567395844276,1,0
4230,45,67000,1-2 years,RENT,588,9,0,27.2,1,debt_consolidation,9000,0.14461456438166004,0,NA
4231,24,23000,3-5 years,RENT,765,6,0,18.5,0,debt_consolidation,11500,0.07038287973757179,1,0
4232,26,45000,1-2 years,OWN,739,9,0,26.8,1,credit_card,21000,0.1,1,0
4233,35,22000,< 1 year,RENT,741,7,0,21.3,0,major_purchase,11000,0.0745130361389694,1,0
4234,26,31000,3-5 years,RENT,667,6,0,31.2,0,car,7000,0.12125010267607944,0,NA
4235,25,23000,6-10 years,MORTGAGE,747,10,0,84.7,1,major_purchase,11500,0.06706130815046966,1,0
4236,54,18000,< 1 year,RENT,673,6,0,14,0,debt_consolidation,7000,0.13,1,1
4237,24,40000,6-10 years,RENT,785,6,1,62.2,2,credit_card,4000,0.0638114225292026,1,0
4238,41,16000,3-5 years,MORTGAGE,588,10,0,42.2,0,small_business,3000,0.19697979536349292,1,0
4239,19,41000,10+ years,RENT,752,7,0,29.7,0,debt_consolidation,20500,0.1,1,0
4240,38,91000,10+ years,RENT,676,9,0,53.5,2,debt_consolidation,9000,0.13,0,NA
4241,45,55000,10+ years,RENT,731,11,0,25.4,2,small_business,23000,0.054228996274416394,1,0
4242,51,27000,6-10 years,RENT,643,4,0,16.1,0,home_improvement,13500,0.16330529884077963,0,NA
4243,25,27000,3-5 years,RENT,819,9,0,81.4,1,credit_card,13500,0.07314934302544757,1,0
4244,29,77000,< 1 year,RENT,748,10,0,12.7,0,home_improvement,6000,0.05938191041753065,1,0
4245,49,16000,3-5 years,RENT,776,8,0,32.3,0,major_purchase,8000,0.1,1,1
4246,45,47000,6-10 years,RENT,691,7,0,58.1,0,credit_card,20000,0.12021142286424769,0,NA
4247,35,20000,3-5 years,MORTGAGE,634,9,0,46.9,0,car,10000,0.168861288795257,0,NA
4248,39,52000,3-5 years,MORTGAGE,665,4,0,25.7,0,debt_consolidation,26000,0.13,0,NA
4249,32,18000,< 1 year,MORTGAGE,649,11,0,38.5,1,debt_consolidation,9000,0.12,0,NA
4250,47,60000,1-2 years,MORTGAGE,682,6,0,69.2,2,credit_card,30000,0.10908489731186846,1,1
4251,42,25000,6-10 years,MORTGAGE,692,7,0,56.5,0,home_improvement,12500,0.09,1,1
4252,37,63000,10+ years,MORTGAGE,682,5,1,59.7,1,debt_consolidation,31500,0.12659086661376256,0,NA
4253,28,103000,3-5 years,RENT,759,13,1,52.4,1,major_purchase,32000,0.09668366854447473,1,0
4254,41,19000,6-10 years,MORTGAGE,686,10,0,75.3,1,medical,9500,0.11100444397016747,1,0
4255,35,29000,3-5 years,MORTGAGE,689,7,0,74.8,1,credit_card,14000,0.13,1,1
4256,18,24000,1-2 years,RENT,640,8,1,20.8,0,major_purchase,12000,0.1731697391840467,0,NA
4257,27,55000,< 1 year,MORTGAGE,723,8,0,27.1,0,home_improvement,27500,0.07003650252996561,1,0
4258,18,88000,3-5 years,MORTGAGE,683,13,0,58.9,2,small_business,39000,0.11142163891396724,1,1
4259,49,54000,1-2 years,OWN,788,7,0,33.1,0,home_improvement,9000,0.07221866482780188,1,1
4260,56,355000,6-10 years,RENT,632,17,1,40.1,2,car,24000,0.1926834847477156,0,NA
4261,66,46000,1-2 years,RENT,692,14,1,38.7,1,home_improvement,22000,0.09,1,0
4262,64,54000,10+ years,MORTGAGE,644,10,0,7.3,0,debt_consolidation,22000,0.12,1,0
4263,29,45000,3-5 years,MORTGAGE,708,5,0,59.9,2,debt_consolidation,17000,0.09,1,0
4264,23,71000,1-2 years,MORTGAGE,779,9,0,65.4,2,debt_consolidation,35500,0.04108000156872063,1,0
4265,31,45000,6-10 years,MORTGAGE,764,7,0,36.7,2,debt_consolidation,22500,0.05356312325431491,1,0
4266,53,42000,10+ years,RENT,661,11,0,38.5,5,debt_consolidation,19000,0.10201892257415113,1,0
4267,26,37000,1-2 years,OTHER,760,7,0,55.8,2,debt_consolidation,18500,0.0363819912821704,1,0
4268,29,31000,< 1 year,RENT,577,5,1,34.9,0,major_purchase,6000,0.12,1,0
4269,29,110000,3-5 years,MORTGAGE,761,8,0,24,0,debt_consolidation,32000,0.02821847000784896,1,0
4270,35,71000,10+ years,OTHER,747,5,0,20.2,1,home_improvement,35000,0.0879959960714905,1,0
4271,46,111000,6-10 years,MORTGAGE,660,3,0,22.5,0,major_purchase,37000,0.13,0,NA
4272,20,36000,6-10 years,MORTGAGE,663,4,0,67.1,0,home_improvement,18000,0.11084622818086828,1,0
4273,38,58000,3-5 years,MORTGAGE,674,10,1,65,1,credit_card,29000,0.13,1,1
4274,18,61000,6-10 years,MORTGAGE,603,4,0,62,0,major_purchase,28000,0.1470683831664677,1,1
4275,50,18000,3-5 years,RENT,683,5,0,29.6,0,car,9000,0.12191108751960843,1,0
4276,48,88000,3-5 years,MORTGAGE,691,10,0,39,1,small_business,15000,0.13,0,NA
4277,41,51000,3-5 years,MORTGAGE,688,6,0,64.8,0,debt_consolidation,25500,0.11268391185639463,1,0
4278,35,66000,10+ years,MORTGAGE,711,8,1,55.4,0,major_purchase,14000,0.11038300062798519,1,1
4279,50,72000,1-2 years,MORTGAGE,639,6,0,58.8,2,debt_consolidation,11000,0.12,0,NA
4280,45,55000,3-5 years,RENT,663,8,0,66.5,0,debt_consolidation,24000,0.09,1,1
4281,24,21000,1-2 years,MORTGAGE,619,6,0,23,2,home_improvement,10500,0.16482420017903734,0,NA
4282,68,73000,10+ years,MORTGAGE,768,7,0,56.1,1,major_purchase,19000,0.040200769998000416,1,0
4283,30,74000,3-5 years,RENT,764,5,0,47.7,0,major_purchase,35000,0.08360261137091538,1,0
4284,26,44000,6-10 years,MORTGAGE,666,9,0,47.1,1,car,16000,0.09,1,0
4285,43,77000,< 1 year,MORTGAGE,637,7,0,13.7,1,medical,30000,0.13016171753396924,0,NA
4286,41,50000,1-2 years,RENT,656,10,0,49.3,3,debt_consolidation,19000,0.13,1,0
4287,40,18000,< 1 year,MORTGAGE,752,6,0,57.7,1,debt_consolidation,9000,0.1,1,0
4288,21,72000,6-10 years,MORTGAGE,663,11,0,36.9,0,debt_consolidation,23000,0.10704580258072904,0,NA
4289,39,60000,6-10 years,RENT,523,11,0,41,1,other,30000,0.12,1,0
4290,43,94000,3-5 years,MORTGAGE,780,4,1,56,1,home_improvement,6000,0.08905537969420561,1,0
4291,65,24000,1-2 years,MORTGAGE,750,3,0,37,2,debt_consolidation,1000,0.1,0,NA
4292,29,32000,< 1 year,MORTGAGE,685,16,0,61,3,small_business,16000,0.09,1,0
4293,47,22000,< 1 year,MORTGAGE,620,10,0,47.6,1,major_purchase,11000,0.20718003690629272,0,NA
4294,28,32000,6-10 years,RENT,610,9,0,67.3,0,credit_card,16000,0.15008637799892927,0,NA
4295,42,72000,< 1 year,MORTGAGE,703,12,0,13.3,3,debt_consolidation,21000,0.12635466560076827,0,NA
4296,26,82000,6-10 years,MORTGAGE,713,14,0,6,0,major_purchase,38000,0.10982877266554737,1,0
4297,18,41000,10+ years,RENT,746,11,1,28.5,1,car,20500,0.07747653944746728,1,0
4298,18,33000,< 1 year,MORTGAGE,744,5,2,8.2,0,car,16500,0.08757665903642958,1,1
4299,48,25000,6-10 years,MORTGAGE,674,7,0,34.2,1,debt_consolidation,12500,0.13,0,NA
4300,39,147000,3-5 years,MORTGAGE,710,5,0,15.8,0,credit_card,35000,0.13,0,NA
4301,43,88000,3-5 years,MORTGAGE,672,8,0,25.2,0,major_purchase,37000,0.09,1,0
4302,18,25000,6-10 years,RENT,731,10,0,39.1,0,debt_consolidation,12500,0.1,1,0
4303,36,54000,6-10 years,RENT,639,8,1,22.9,0,credit_card,13000,0.12,1,0
4304,39,43000,3-5 years,RENT,635,9,0,48.8,0,major_purchase,21500,0.15035511591023834,1,0
4305,58,50000,6-10 years,MORTGAGE,643,10,0,48.3,0,debt_consolidation,25000,0.16370121189225467,0,NA
4306,30,61000,3-5 years,RENT,653,8,1,37.1,1,credit_card,15000,0.09,1,1
4307,48,182000,6-10 years,MORTGAGE,641,9,0,20.2,2,small_business,38000,0.14188462461258572,0,NA
4308,38,93000,< 1 year,MORTGAGE,638,9,0,26.1,1,credit_card,22000,0.16027794299597614,0,NA
4309,49,62000,< 1 year,MORTGAGE,749,5,0,36.2,0,credit_card,27000,0.1,1,1
4310,40,28000,3-5 years,OTHER,765,3,0,29,0,home_improvement,14000,0.09020146722898137,1,0
